217	1
218	4
219	2
220	3
221	4
222	5
223	5
224	8
225	6
226	6
227	13
228	19
229	27
230	33
231	36
232	44
233	57
234	88
235	82
236	108
237	147
238	173
239	212
240	294
241	329
242	411
243	502
244	600
245	718
246	882
247	988
248	1255
249	1491
250	1717
251	1991
252	2500
253	3101
254	3552
255	4145
256	4908
257	5859
258	6917
259	8132
260	9324
261	11125
262	12680
263	14937
264	17616
265	20592
266	23776
267	27420
268	31711
269	36477
270	42283
271	48455
272	55994
273	63643
274	73518
275	84321
276	96228
277	109928
278	125660
279	142703
280	162645
281	184569
282	209201
283	238263
284	268457
285	304120
286	342756
287	386568
288	436692
289	490852
290	550567
291	616822
292	691146
293	775049
294	866966
295	970043
296	1080073
297	1204719
298	1342362
299	1492006
300	1659053
301	1840458
302	2039913
303	2257573
304	2501392
305	2763237
306	3052321
307	3364108
308	3709697
309	4082086
310	4487313
311	4930844
312	5410619
313	5934311
314	6494691
315	7111662
316	7776901
317	8495871
318	9271874
319	10108114
320	11000355
321	11976696
322	13015166
323	14142353
324	15355437
325	16638392
326	18025802
327	19503607
328	21095948
329	22783600
330	24586650
331	26513631
332	28581071
333	30751243
334	33084078
335	35551271
336	38166405
337	40961212
338	43900741
339	47014087
340	50304327
341	53802706
342	57468732
343	61349823
344	65419064
345	69731684
346	74245121
347	78987617
348	83937961
349	89177176
350	94630375
351	100356074
352	106356361
353	112584821
354	119116808
355	125888533
356	132959723
357	140343079
358	148004042
359	155935444
360	164180466
361	172722094
362	181564967
363	190728836
364	200190229
365	209927546
366	219994434
367	230423055
368	241089929
369	252039720
370	263323098
371	274925279
372	286759124
373	298910459
374	311328639
375	324068319
376	336982420
377	350195965
378	363650042
379	377373284
380	391288502
381	405405602
382	419670973
383	434184702
384	448855675
385	463707666
386	478652650
387	493670180
388	508854339
389	524073823
390	539374484
391	554704265
392	570048166
393	585376972
394	600675220
395	615928191
396	631124508
397	646209699
398	661154795
399	675952614
400	690586666
401	705032884
402	719147863
403	733141989
404	746792832
405	760255115
406	773266129
407	786030814
408	798376382
409	810279131
410	821808607
411	832920194
412	843569733
413	853698832
414	863448241
415	872497414
416	881091407
417	889123082
418	896651047
419	903488013
420	909750694
421	915319191
422	920370750
423	924748057
424	928441264
425	931583779
426	934036083
427	935664555
428	936793737
429	937203500
430	936873284
431	935960911
432	934290094
433	931985781
434	929016072
435	925458506
436	921151128
437	916342867
438	910732466
439	904643008
440	897848771
441	890472815
442	882616612
443	874113686
444	865093482
445	855511938
446	845510435
447	834993236
448	824057527
449	812558055
450	800680835
451	788497378
452	775850034
453	762870095
454	749566906
455	736032588
456	722124529
457	708047979
458	693713712
459	679180285
460	664435387
461	649544275
462	634591456
463	619452216
464	604271238
465	589040538
466	573778412
467	558493507
468	543243477
469	528061280
470	512829375
471	497775748
472	482721590
473	467834455
474	453040610
475	438440078
476	423958513
477	409686498
478	395590709
479	381698335
480	368041037
481	354585027
482	341395892
483	328404631
484	315695370
485	303268137
486	291113491
487	279236288
488	267672584
489	256387993
490	245354105
491	234635408
492	224232751
493	214122867
494	204293185
495	194794404
496	185596098
497	176705478
498	168107007
499	159801834
500	151791897
501	144066232
502	136634770
503	129495551
504	122615659
505	116035202
506	109731877
507	103666320
508	97853528
509	92318978
510	87016784
511	81955688
512	77122165
513	72530899
514	68132761
515	63979450
516	60034757
517	56280048
518	52708069
519	49330102
520	46130727
521	43082539
522	40223618
523	37528093
524	34969555
525	32575056
526	30311679
527	28181460
528	26179876
529	24300789
530	22538404
531	20889404
532	19334797
533	17882959
534	16530728
535	15256967
536	14083709
537	12976497
538	11960462
539	10999984
540	10113283
541	9281810
542	8521323
543	7810873
544	7153024
545	6551071
546	5988669
547	5471180
548	4991650
549	4552359
550	4146296
551	3772266
552	3426775
553	3111739
554	2825544
555	2559166
556	2317400
557	2098317
558	1894064
559	1709432
560	1541946
561	1390178
562	1247702
563	1122823
564	1009225
565	904632
566	809520
567	725733
568	648421
569	576500
570	515772
571	459898
572	409126
573	363109
574	322455
575	285366
576	252534
577	223641
578	197415
579	174271
580	153645
581	134918
582	118143
583	104121
584	91434
585	79335
586	69586
587	60692
588	52532
589	45247
590	39768
591	34657
592	29542
593	25490
594	22331
595	19183
596	16136
597	14181
598	12124
599	10308
600	8739
601	7576
602	6218
603	5314
604	4710
605	3730
606	3189
607	2736
608	2241
609	1798
610	1604
611	1347
612	1105
613	858
614	798
615	617
616	465
617	432
618	370
619	261
620	228
621	199
622	171
623	109
624	89
625	64
626	43
627	34
628	37
629	30
630	16
631	13
632	9
633	5
634	5
635	1
636	3
637	2
638	0
639	1
640	1
