235	1
236	0
237	2
238	1
239	3
240	2
241	2
242	5
243	10
244	10
245	12
246	12
247	13
248	25
249	50
250	52
251	67
252	71
253	97
254	122
255	169
256	236
257	292
258	346
259	397
260	528
261	682
262	857
263	1090
264	1329
265	1596
266	1891
267	2398
268	2867
269	3426
270	4168
271	5076
272	6137
273	7244
274	8957
275	10571
276	12423
277	15075
278	17760
279	21074
280	24895
281	29345
282	35056
283	40532
284	47568
285	55275
286	64908
287	75532
288	87647
289	101534
290	117255
291	136377
292	157475
293	181545
294	208714
295	238490
296	273695
297	313994
298	358739
299	409415
300	467675
301	530307
302	603529
303	682328
304	772771
305	873283
306	986867
307	1111852
308	1254233
309	1411235
310	1583133
311	1774728
312	1987827
313	2224317
314	2483132
315	2768661
316	3084493
317	3433043
318	3816879
319	4235120
320	4694198
321	5194800
322	5747972
323	6350354
324	7004738
325	7717616
326	8497476
327	9345345
328	10257505
329	11248795
330	12325482
331	13486928
332	14751862
333	16105718
334	17571321
335	19146396
336	20833758
337	22658899
338	24606259
339	26704945
340	28945219
341	31339725
342	33891902
343	36620782
344	39525704
345	42626773
346	45920558
347	49412909
348	53126208
349	57060325
350	61221967
351	65624375
352	70286247
353	75202956
354	80371232
355	85828901
356	91535589
357	97579772
358	103895819
359	110538096
360	117478604
361	124726507
362	132329208
363	140231043
364	148512175
365	157126924
366	166047321
367	175346404
368	184983596
369	195009380
370	205361050
371	216129059
372	227210304
373	238669683
374	250469236
375	262609017
376	275114978
377	287982732
378	301141329
379	314675335
380	328508340
381	342661738
382	357182609
383	371929256
384	386949733
385	402213133
386	417804303
387	433624341
388	449601612
389	465841210
390	482234974
391	498752043
392	515449955
393	532244092
394	549148350
395	566097235
396	583120842
397	600141707
398	617167446
399	634156589
400	651068405
401	667871983
402	684563741
403	701081580
404	717394073
405	733591971
406	749439790
407	765092685
408	780374020
409	795386359
410	809949694
411	824165377
412	838028428
413	851327414
414	864262694
415	876534859
416	888388664
417	899604657
418	910276001
419	920419672
420	929832436
421	938615814
422	946694751
423	954129107
424	960900601
425	966875312
426	972185897
427	976674057
428	980494882
429	983447499
430	985747610
431	987169454
432	987829114
433	987749388
434	986809603
435	985190722
436	982731621
437	979539803
438	975553156
439	970804480
440	965387643
441	959135038
442	952305885
443	944606517
444	936365558
445	927394203
446	917805258
447	907605233
448	896714483
449	885403707
450	873382042
451	860960767
452	847945180
453	834512475
454	820634297
455	806288018
456	791644733
457	776587530
458	761169126
459	745549538
460	729590703
461	713404754
462	697057401
463	680502894
464	663754422
465	646971576
466	630038687
467	613084389
468	596115262
469	579047140
470	562138468
471	545180804
472	528332024
473	511531324
474	494901553
475	478390498
476	462032866
477	445861224
478	429920007
479	414190151
480	398698756
481	383457390
482	368480315
483	353782107
484	339383776
485	325312718
486	311528639
487	298075986
488	284937895
489	272154454
490	259742990
491	247651582
492	235898091
493	224513167
494	213489351
495	202853562
496	192539328
497	182598875
498	173006948
499	163724664
500	154852480
501	146325953
502	138116541
503	130252444
504	122721398
505	115529165
506	108638343
507	102065175
508	95815089
509	89833762
510	84154886
511	78738330
512	73624019
513	68767875
514	64164791
515	59788669
516	55674963
517	51786733
518	48125089
519	44664186
520	41410711
521	38358694
522	35494109
523	32805649
524	30285001
525	27923326
526	25723432
527	23677119
528	21758530
529	19973207
530	18312770
531	16780810
532	15343897
533	14025803
534	12798439
535	11665534
536	10619856
537	9651684
538	8774396
539	7952618
540	7207449
541	6519304
542	5888324
543	5314242
544	4787977
545	4306287
546	3870596
547	3474034
548	3110865
549	2783220
550	2489090
551	2216737
552	1975642
553	1756489
554	1558934
555	1383254
556	1224706
557	1081846
558	953784
559	839166
560	738392
561	647919
562	567384
563	495812
564	432035
565	377041
566	327165
567	284058
568	246356
569	212335
570	183188
571	157211
572	135717
573	116054
574	98892
575	84454
576	71678
577	61049
578	51341
579	43411
580	36631
581	30907
582	25690
583	21342
584	17889
585	14960
586	12374
587	10172
588	8281
589	6694
590	5462
591	4356
592	3617
593	2829
594	2330
595	1750
596	1410
597	1158
598	870
599	700
600	506
601	442
602	322
603	228
604	189
605	138
606	114
607	62
608	49
609	36
610	23
611	18
612	3
613	10
614	2
615	3
616	2
617	0
618	2
