223	2
224	0
225	0
226	4
227	2
228	0
229	3
230	4
231	2
232	5
233	5
234	11
235	20
236	17
237	22
238	34
239	29
240	51
241	83
242	91
243	140
244	179
245	163
246	264
247	331
248	333
249	496
250	583
251	692
252	875
253	1013
254	1137
255	1495
256	1730
257	2032
258	2571
259	2926
260	3499
261	4252
262	4760
263	5793
264	6843
265	7690
266	9087
267	10730
268	12398
269	14520
270	16800
271	19168
272	22694
273	25452
274	29229
275	34031
276	38232
277	43423
278	50585
279	56702
280	64624
281	74002
282	82721
283	94313
284	105823
285	118696
286	135009
287	151175
288	169661
289	191111
290	212476
291	237319
292	266337
293	295382
294	329875
295	368130
296	406717
297	453601
298	500695
299	551847
300	611448
301	674376
302	742684
303	820394
304	900993
305	987810
306	1083866
307	1185445
308	1298641
309	1419381
310	1549791
311	1690003
312	1840420
313	2000820
314	2175704
315	2361339
316	2556390
317	2774590
318	3000722
319	3239908
320	3503311
321	3775558
322	4066434
323	4378027
324	4706481
325	5053641
326	5425277
327	5811184
328	6225506
329	6656728
330	7112007
331	7591587
332	8094953
333	8616504
334	9175867
335	9759061
336	10357394
337	10997896
338	11657163
339	12343355
340	13064555
341	13799425
342	14576408
343	15375269
344	16199443
345	17057141
346	17955566
347	18865800
348	19807609
349	20784256
350	21776223
351	22798496
352	23849278
353	24923033
354	26019566
355	27155886
356	28288667
357	29462767
358	30652454
359	31849180
360	33072901
361	34316596
362	35550309
363	36820588
364	38099624
365	39374827
366	40675209
367	41954864
368	43254516
369	44561808
370	45841517
371	47124715
372	48429698
373	49682579
374	50948135
375	52191306
376	53425171
377	54614583
378	55831727
379	56993134
380	58140688
381	59237706
382	60294966
383	61363017
384	62359040
385	63315620
386	64262779
387	65148021
388	65980238
389	66768000
390	67504333
391	68200129
392	68841204
393	69434051
394	69995352
395	70461379
396	70867331
397	71217487
398	71529415
399	71773039
400	71961908
401	72083676
402	72157741
403	72152841
404	72092174
405	71979130
406	71789223
407	71546793
408	71232799
409	70904160
410	70478517
411	69989532
412	69488123
413	68912812
414	68267096
415	67607067
416	66882119
417	66092880
418	65295294
419	64421683
420	63524850
421	62560800
422	61593100
423	60586800
424	59561799
425	58474477
426	57373175
427	56252296
428	55082339
429	53938256
430	52752177
431	51545510
432	50337014
433	49111592
434	47864554
435	46633914
436	45385873
437	44134323
438	42908506
439	41665213
440	40412692
441	39177337
442	37951744
443	36733516
444	35533234
445	34332329
446	33147765
447	31993351
448	30842631
449	29714278
450	28613345
451	27514181
452	26448487
453	25395972
454	24373632
455	23370500
456	22392713
457	21436902
458	20506739
459	19609730
460	18717447
461	17878599
462	17036754
463	16237942
464	15464846
465	14717748
466	13995077
467	13299204
468	12619675
469	11973759
470	11352321
471	10747937
472	10173705
473	9623101
474	9089244
475	8586804
476	8098762
477	7630521
478	7193116
479	6771696
480	6369638
481	5988813
482	5625788
483	5282960
484	4950294
485	4637905
486	4342197
487	4067405
488	3799926
489	3551117
490	3314307
491	3093294
492	2879023
493	2686326
494	2496574
495	2322903
496	2157445
497	2003973
498	1859027
499	1723584
500	1594030
501	1475634
502	1365875
503	1262091
504	1165662
505	1075278
506	991764
507	912538
508	840013
509	772813
510	709184
511	651698
512	597451
513	548246
514	500466
515	458201
516	419731
517	383203
518	348679
519	318565
520	288821
521	264137
522	240124
523	217619
524	197624
525	179565
526	162717
527	147229
528	132944
529	119576
530	107808
531	97338
532	87670
533	78614
534	70430
535	63261
536	56868
537	50931
538	45788
539	40688
540	36263
541	32428
542	28812
543	25610
544	22704
545	20209
546	17683
547	15826
548	13913
549	12385
550	10955
551	9619
552	8313
553	7407
554	6626
555	5769
556	5078
557	4429
558	3789
559	3359
560	2923
561	2573
562	2241
563	1913
564	1633
565	1398
566	1212
567	1009
568	878
569	750
570	658
571	564
572	487
573	418
574	334
575	329
576	255
577	232
578	178
579	168
580	133
581	111
582	96
583	78
584	49
585	46
586	26
587	25
588	17
589	5
590	4
591	2
592	2
593	1
